id,score
0,3.862569
1,3.889335
2,3.4896865
3,4.028476
4,3.5551631
5,3.603225
6,3.726386
7,3.2718627
8,3.9807754
9,3.4120195
10,4.0132704
11,3.5365982
12,3.583206
13,3.2802572
14,4.0050907
15,3.5662622
16,3.5670161
17,3.8014903
18,3.5516775
19,3.8743339
20,3.7534533
21,3.543203
22,3.7046778
23,3.8568075
24,3.7324748
25,3.3267095
26,3.7807736
27,3.4205644
28,3.357214
29,3.3571846
30,4.009306
31,4.007332
32,3.8200974
33,3.508228
34,3.5319433
35,4.0417247
36,3.388378
37,3.3354237
38,3.820534
39,3.5622602
40,3.4090428
41,4.0448914
42,3.6854658
43,3.6766553
44,3.7395496
45,3.741862
46,4.005568
47,3.9183986
48,3.6167154
49,3.7493067
50,3.4441836
51,3.2784002
52,4.0185494
53,3.7918632
54,3.7412732
55,3.705326
56,3.5632243
57,3.2162676
58,3.5776973
59,4.0186815
60,3.8273768
61,3.4719553
62,3.7834284
63,3.4547217
64,4.0081415
65,3.5405385
66,3.7137544
67,3.309951
68,3.644466
69,3.7762303
70,4.0179396
71,3.9984968
72,3.7616856
73,3.5291874
74,3.7437959
75,3.6225169
76,3.9975553
77,3.5857308
78,3.7076602
79,3.9993436
80,3.3309906
81,3.602027
82,3.5520046
83,3.1908462
84,3.9206572
85,3.5957701
86,3.462416
87,3.4024167
88,3.6569061
89,3.8079429
90,3.5926883
91,3.8665915
92,4.040727
93,4.0078125
94,3.6723197
95,3.7679105
96,3.4964187
97,3.7987866
98,3.5182261
99,3.7794607
100,3.8717034
101,3.7964783
102,3.2954395
103,4.0361266
104,3.7801528
105,3.999375
106,3.7057679
107,3.7749763
108,3.9249885
109,3.8829918
110,3.9175606
111,4.011141
112,3.5129874
113,3.6535556
114,3.8403792
115,3.175638
116,3.3679945
117,3.554497
118,3.3709517
119,3.8777187
120,3.727077
121,3.3855536
122,3.995344
123,3.3907993
124,3.4048026
125,3.9573405
126,3.6497905
127,3.7286553
128,3.551863
129,4.007471
