id,score
0,3.7632427
1,4.6838226
2,2.4596136
3,5.289205
4,3.3435771
5,3.285509
6,4.368558
7,3.2786684
8,4.7785773
9,2.3602242
10,3.800733
11,2.984629
12,3.9423416
13,3.0027559
14,5.042921
15,3.027299
16,3.1244497
17,4.613492
18,2.2766044
19,4.8059793
20,4.1688914
21,3.1853476
22,3.6414547
23,2.9462507
24,4.1046677
25,3.401151
26,3.8718896
27,3.625452
28,2.739817
29,3.9212115
30,5.0498347
31,5.137121
32,4.7710905
33,3.2938962
34,2.6400566
35,4.822551
36,3.5810575
37,3.2980137
38,3.8296108
39,3.3642566
40,3.341056
41,3.56509
42,3.6285627
43,3.8736744
44,3.4959385
45,3.9638753
46,5.1365094
47,4.627197
48,3.675738
49,4.0435243
50,3.2931817
51,2.961016
52,5.4793925
53,4.423619
54,4.0675015
55,3.891749
56,3.4304857
57,2.3783808
58,3.6122966
59,4.8153453
60,4.5384126
61,3.0436966
62,3.623895
63,3.0336165
64,5.1161413
65,3.0397918
66,3.349604
67,3.7769084
68,3.7607663
69,3.5929565
70,4.536885
71,4.441775
72,3.9658642
73,3.3623044
74,3.7721772
75,3.4144053
76,4.5290594
77,3.4183683
78,3.8801887
79,4.751957
80,2.7365904
81,3.7453814
82,3.6591918
83,1.8349851
84,4.5790424
85,3.9139788
86,2.67194
87,3.1099656
88,3.6417632
89,4.058009
90,3.57471
91,4.8776493
92,4.6636715
93,5.126264
94,3.6674697
95,3.921793
96,4.8304214
97,4.5004587
98,2.9069912
99,3.2999074
100,4.7791653
101,4.0758195
102,2.9729156
103,4.6774564
104,4.533504
105,4.29984
106,3.525703
107,3.742023
108,4.5824957
109,3.800579
110,4.576012
111,4.9401026
112,2.780644
113,3.584261
114,4.0565124
115,2.5967276
116,2.8834083
117,3.2809496
118,2.9048233
119,3.953789
120,3.8968081
121,3.2853544
122,4.601499
123,3.27315
124,2.423957
125,4.1339374
126,3.7246988
127,3.6716547
128,3.734771
129,4.6184006
130,2.9582448
131,3.8200984
132,3.0096078
133,4.2764835
134,2.6902103
135,4.0476565
136,4.7292724
137,4.462398
138,2.8861384
139,4.7663817
140,4.4700637
141,4.4466844
142,3.0041862
143,3.963548
144,4.3327727
145,4.6470313
146,2.8775573
147,2.9599276
148,5.152045
149,3.2215881
150,4.0347013
151,2.707702
152,3.7246244
153,4.231513
154,4.029728
155,4.24084
156,2.3133235
157,2.607443
158,2.7131007
159,3.0135205
160,3.347381
161,3.0122569
162,3.815497
163,4.622639
164,3.6805897
165,3.638617
166,4.571423
167,4.380561
168,4.2092576
169,3.8937318
170,2.5432353
171,3.5790045
172,4.162854
173,3.3871696
174,4.1221724
175,3.9356973
176,4.3961124
177,4.5316224
178,3.0500312
179,3.0144806
180,2.9166944
181,3.9480171
182,4.34009
183,2.9062407
184,4.1387467
185,3.11673
186,3.9175904
187,4.326334
188,4.8938766
189,3.5811305
190,2.696291
191,3.5490994
192,3.7614508
193,2.7744977
194,4.2663627
195,2.7364695
196,5.32366
197,4.385683
198,3.9649832
199,4.425548
200,4.4770393
201,3.7643197
202,4.6365123
203,4.4014907
204,3.0112438
205,3.0890205
206,5.1274576
207,3.9902685
208,3.7120318
209,3.3426027
210,3.0528982
211,3.819314
212,2.843132
213,4.8833113
214,2.9838004
215,2.8038251
216,2.810562
217,5.2010093
218,3.7186594
219,3.377588
220,4.458246
221,4.164733
222,3.1145015
223,4.348686
224,2.4723353
225,3.6855638
226,2.5821412
227,2.766338
228,5.1638937
229,5.100904
230,3.773786
231,4.4974923
232,5.0407934
233,3.730824
234,3.2743897
235,5.007814
236,4.5255394
237,3.7899826
238,3.425537
239,5.098903
240,2.744033
241,2.999192
242,3.3256845
243,3.742895
244,4.204568
245,3.4083598
246,3.5880613
247,5.051077
248,3.178279
249,2.9330568
250,3.5997818
251,4.3978233
252,3.1827269
253,3.2018642
254,3.0297313
255,2.8228066
256,4.101748
257,4.5728307
258,4.3172674
259,4.5052066
260,4.620305
261,3.9739964
262,4.2475586
263,3.5174742
264,4.342458
265,3.7441123
266,3.417689
267,3.5830407
268,3.4652033
269,3.6873229
270,4.024468
271,3.2722802
272,2.9800642
273,4.1754827
274,4.0121455
275,3.9983978
276,3.654743
277,2.8245144
278,2.9772615
279,2.8431966
280,3.9747198
281,3.9413908
282,3.5200744
283,3.232216
284,4.5599937
285,4.7370124
286,3.563503
287,3.53622
288,3.1894534
289,4.1132526
290,4.123744
291,4.110958
292,3.0102081
293,4.0450077
294,2.7158175
295,3.8513544
296,3.331544
297,3.0624714
298,4.253926
299,4.5007286
300,4.078477
301,3.966284
302,4.933864
303,4.2700834
304,3.171734
305,3.410336
306,4.687093
307,2.9097006
308,4.319361
309,3.2908354
310,3.7565978
311,3.894868
312,3.7557132
313,3.7040682
314,3.0620522
315,3.5149286
316,3.359922
317,4.3163743
318,3.730059
319,4.356215
320,5.180517
321,3.6517596
322,3.372108
323,2.7595553
324,3.618221
325,3.4279904
326,3.4909549
327,3.3204746
328,4.6781883
329,2.950502
330,5.0159216
331,3.2687223
332,3.7400813
333,2.2936034
334,3.8497443
335,4.0981016
336,3.3401933
337,2.4576344
338,2.7640152
339,2.5708168
340,2.9980526
341,3.2317617
342,4.0382185
343,4.6356454
344,3.175108
345,3.1745865
346,4.103173
347,4.177002
348,3.2252922
349,3.6659017
350,4.538121
351,3.422797
352,3.5558546
353,2.8357491
354,4.3370657
355,3.849624
356,3.6702385
357,4.57682
358,4.277566
359,3.721084
360,3.1648636
361,2.7998211
362,2.8500454
363,3.3849604
364,3.224766
365,3.4354432
366,3.8131673
367,3.1137354
368,4.8591967
369,3.6177948
370,3.7315743
371,5.2445416
372,4.6464357
373,4.5392685
374,3.7889926
375,2.6210878
376,4.141947
377,2.8339143
378,4.686811
379,3.4827971
380,5.4203777
381,3.2338297
382,4.1949
383,3.012121
384,3.8626497
385,4.5639987
386,2.457294
387,3.8750105
388,4.217126
389,5.14137
390,3.8957865
391,3.3584785
392,3.2008219
393,2.9368532
394,4.385254
395,3.487844
396,3.0720403
397,3.730928
398,3.333579
399,2.9168267
400,3.3035889
401,4.154712
402,4.36603
403,2.5022702
404,2.9732473
405,3.3616862
406,2.7646315
407,5.019312
408,3.8549738
409,3.6829746
410,4.5215907
411,4.114865
412,4.0728707
413,3.1207151
414,3.369911
415,4.0196652
416,3.1535897
417,2.4630716
418,3.8513865
419,2.8638008
420,4.5700445
421,3.3178465
422,4.247097
423,2.542645
424,3.1764855
425,3.1209574
426,4.0279417
427,3.629075
428,4.7398825
429,3.3292449
430,3.2501268
431,2.4605145
432,1.9046563
433,4.0042343
434,3.6378944
435,3.38971
436,2.5537186
437,3.7030287
438,3.9335895
439,4.77512
440,3.9089923
441,4.0067487
442,3.687116
443,4.413439
444,3.844272
445,4.630404
446,3.0025797
447,3.1387386
448,4.4527197
449,3.4991357
450,3.3420634
451,4.5628567
452,2.2364447
453,3.4624844
454,3.5353472
455,2.659812
456,4.056639
457,3.0435116
458,3.1125937
459,2.7023377
460,3.417857
461,4.688815
462,4.0112753
463,5.1748614
464,4.0478473
465,3.3010845
466,4.4375877
467,3.8467262
468,3.8348558
469,3.7893345
470,2.7013166
471,4.541407
472,4.388759
473,3.3395078
474,3.9575353
475,3.9613767
476,4.092537
477,3.357629
478,4.5150957
479,2.9442768
480,3.86236
481,4.6031933
482,3.521142
483,3.3467522
484,2.3540494
485,3.1094398
486,4.279777
487,4.4545984
488,2.024833
489,3.1187038
490,4.468217
491,4.2383537
492,3.6310813
493,4.0159483
494,3.6695442
