id,score
0,4.0963
1,4.494513
2,2.7522619
3,5.137195
4,3.4525092
5,3.361456
6,4.48636
7,2.6127903
8,4.5941443
9,3.1617901
10,4.8292274
11,3.4121516
12,3.345615
13,2.7947404
14,4.700019
15,3.1052823
16,2.6288903
17,4.408542
18,2.9355469
19,4.81163
20,4.0355067
21,2.706354
22,3.5142565
23,3.2325287
24,3.6374795
25,3.4968066
26,3.961341
27,3.626002
28,2.845743
29,3.7328014
30,4.622743
31,5.234606
32,4.779624
33,3.7817724
34,2.8848667
35,4.685698
36,3.241274
37,3.2570095
38,4.146059
39,3.4654894
40,3.8433688
41,4.562646
42,3.6691258
43,4.1683235
44,3.6871834
45,3.9092698
46,4.792398
47,4.36377
48,3.5414605
49,4.2173347
50,3.260802
51,2.4685867
52,5.019593
53,3.851299
54,3.7211366
55,3.6842582
56,3.3227918
57,2.5421474
58,3.7007108
59,4.6095834
60,4.3022103
61,3.6204667
62,4.053946
63,3.322991
64,4.8248672
65,2.930477
66,3.3254192
67,3.4382257
68,4.110381
69,3.6752703
70,5.157355
71,4.503628
72,3.8740597
73,2.5321674
74,3.3999119
75,4.305926
76,4.6557336
77,3.277169
78,3.703394
79,4.9699826
80,3.0525753
81,3.0694559
82,3.5053966
83,2.4469652
84,4.6988597
85,4.0939236
86,2.9579167
87,3.375804
88,3.4000864
89,3.8911579
90,3.4521394
91,4.576497
92,4.8167
93,4.822237
94,3.9487782
95,4.095608
96,4.6298037
97,3.873826
98,3.254491
99,4.141804
100,4.800596
101,4.29759
102,2.4421124
103,4.617274
104,4.9972486
105,4.208143
106,3.6703832
107,4.2132874
108,4.961392
109,3.9681034
110,3.9795303
111,4.60537
112,2.8749318
113,3.652979
114,3.9203758
115,2.5559886
116,3.1035216
117,3.57703
118,3.2467012
119,4.3892603
120,4.3049264
121,3.612303
122,4.4746633
123,3.8053143
124,3.0512786
125,4.2990265
126,4.115613
127,3.3009737
128,3.6205075
129,4.5735235
130,2.5762255
131,3.9293454
132,2.9318366
133,3.730899
134,3.4154058
135,4.213097
136,4.8387346
137,4.7551193
138,2.9430783
139,4.7292027
140,4.039709
141,3.9890285
142,3.418218
143,3.553288
144,4.3691673
145,4.655801
146,3.0517573
147,3.661324
148,4.699823
149,3.756058
150,3.9303412
151,3.0853078
152,3.8681457
153,4.5447674
154,4.1111813
155,3.6742918
156,3.4670813
157,2.3995864
158,2.9475167
159,3.4373748
160,4.061311
161,3.3054647
162,3.5403566
163,4.584413
164,3.8065012
165,3.1933868
166,4.7275815
167,4.1689863
168,4.6059594
169,3.8121624
170,2.8093114
171,4.1319537
172,4.133634
173,3.7697546
174,4.1072764
175,4.3236804
176,4.5468984
177,3.8711267
178,4.063033
179,4.371792
180,2.5248654
181,3.8027635
182,4.0131464
183,3.432518
184,4.6092095
185,2.9967673
186,4.093074
187,4.31345
188,4.3464484
189,3.3699565
190,3.618929
191,3.8393145
192,3.6164098
193,3.0100074
194,4.1483006
195,3.0818908
196,4.319413
197,4.228499
198,3.127611
199,4.4267235
200,4.489687
201,3.947545
202,4.404381
203,4.4349303
204,2.3022497
205,3.5419087
206,5.055728
207,4.6695194
208,4.6683493
209,3.0039499
210,2.6715057
211,4.2793965
212,3.277136
213,4.3647947
214,3.449915
215,3.0436401
216,3.513677
217,5.2325087
218,3.3510804
219,3.2666638
220,3.5121999
221,4.3036933
222,2.3983147
223,4.450695
224,3.2963245
225,3.6716704
226,2.691864
227,3.5296874
228,4.349304
229,5.051749
230,3.586442
231,3.7580237
232,4.985336
233,3.5476358
234,2.530909
235,4.618789
236,4.3943253
237,3.6887114
238,4.3268414
239,4.4664335
240,2.6074681
241,2.9487917
242,3.7037504
243,3.6037767
244,3.8937495
245,4.171508
246,3.3811398
247,4.2335563
248,2.8566074
249,3.0556285
250,4.082448
251,4.1400933
252,3.453931
253,3.2750297
254,3.8470407
255,2.843302
256,4.409721
257,3.8333712
258,4.436766
259,4.2923336
260,4.761091
261,4.1458435
262,3.9369676
263,3.916188
264,5.031187
265,4.0247393
266,3.048178
267,2.9832103
268,3.1453745
269,3.678662
270,4.352444
271,3.254383
272,2.987558
273,4.818252
274,3.9689295
275,3.7959173
276,3.8299203
277,2.7115011
278,2.7255032
279,3.9392426
280,3.6562839
281,4.038968
282,3.6377604
283,4.033994
284,4.585043
285,4.4971795
286,4.2236075
287,3.4123466
288,3.6090226
289,4.8738823
290,4.417691
291,4.4534383
292,2.7956996
293,4.5537963
294,2.867302
295,3.86038
296,4.026566
297,2.9637096
298,4.370416
299,4.570497
300,3.4979637
301,4.0447674
302,4.5854716
303,4.0618443
304,2.84198
305,2.0254347
306,5.1835723
307,4.7920322
308,4.409563
309,2.89931
310,3.881856
311,3.9013715
312,4.113638
313,4.2613635
314,2.5198722
315,3.3515337
316,3.967899
317,4.8537498
318,3.3189948
319,4.3469477
320,4.7512536
321,4.2823887
322,3.0923183
323,2.7751267
324,3.8561063
325,3.0787625
326,3.2161229
327,3.686014
328,4.638063
329,2.8074589
330,5.240506
331,4.388986
332,3.758145
333,2.6623037
334,4.115424
335,3.9959474
336,3.587758
337,3.1345513
338,2.5316427
339,2.7675107
340,3.594212
341,2.8320081
342,4.178831
343,4.449243
344,2.5859833
345,2.6143298
346,4.6190357
347,4.405803
348,3.2010055
349,3.8025403
350,4.42552
351,4.2548466
352,3.3421094
353,2.9873083
354,4.157372
355,4.0100236
356,3.3187408
357,4.554214
358,4.158276
359,3.3832586
360,3.289207
361,2.8782437
362,2.59454
363,3.5268352
364,3.929362
365,3.6202745
366,2.0878046
367,3.6329985
368,4.993355
369,4.06684
370,3.6014707
371,5.2357016
372,4.761724
373,4.6697955
374,3.4961135
375,2.930175
376,4.112592
377,3.2132397
378,4.484739
379,2.974368
380,5.008924
381,3.5668142
382,4.3870873
383,3.0945222
384,3.6968033
385,5.134881
386,2.789862
387,3.9168718
388,4.343432
389,4.742817
390,4.2591887
391,3.67055
392,3.6312172
393,2.5726452
394,3.7910802
395,3.7565567
396,3.809242
397,3.356334
398,3.2329624
399,3.043347
400,4.1897035
401,4.1442738
402,4.1178546
403,2.2463365
404,3.0287
405,3.528625
406,3.0437
407,5.0702076
408,3.5256083
409,3.2947931
410,4.801069
411,4.1822853
412,4.640671
413,3.0461361
414,3.2861893
415,4.062159
416,3.928446
417,2.6469882
418,4.0631466
419,3.0853136
420,3.9009912
421,3.8120313
422,4.3660808
423,3.0837436
424,3.1741107
425,3.606985
426,3.8793569
427,3.7182212
428,4.8016405
429,3.792673
430,3.5770788
431,2.835737
432,2.6562726
433,4.3969903
434,3.3981314
435,3.7574108
436,2.406734
437,3.156557
438,3.539098
439,4.5493536
440,3.7368052
441,4.324025
442,3.7659051
443,4.486954
444,4.405773
445,4.25671
446,3.5297878
447,3.56818
448,4.4065046
449,3.8198166
450,3.2778945
451,4.9623213
452,2.966679
453,3.530374
454,3.781549
455,3.262662
456,4.5159955
457,3.7344835
458,3.3389206
459,2.976612
460,3.7203977
461,4.180826
462,4.1597958
463,4.481666
464,3.8182702
465,3.2763605
466,4.3740892
467,3.9939084
468,3.8372157
469,3.417888
470,4.011977
471,4.64977
472,4.452382
473,4.094119
474,3.8672898
475,3.716965
476,4.4002137
477,2.8958223
478,4.4404573
479,2.8016467
480,4.4086304
481,4.933959
482,3.391893
483,3.1294446
484,2.867095
485,3.831653
