id,score
0,4.236207
1,3.8849387
2,2.686563
3,5.407
4,2.7023187
5,4.2843814
6,3.7851114
7,2.7841804
8,3.5742915
9,3.151155
10,5.072839
11,3.3538682
12,3.4890847
13,2.4803157
14,4.8552055
15,3.6388116
16,3.4417467
17,3.905904
18,3.5117383
19,4.91058
20,3.7649112
21,3.7079043
22,3.3943753
23,3.691204
24,3.8442287
25,2.5421662
26,4.168849
27,3.410529
28,2.8383808
29,2.455514
30,5.132163
31,4.7203555
32,4.611037
33,3.0125544
34,3.2090702
35,5.64614
36,2.234734
37,2.4138799
38,4.923256
39,3.5487757
40,3.0841131
41,5.7159367
42,3.5773196
43,3.4439108
44,3.8171282
45,3.8862188
46,5.545527
47,4.431164
48,3.7669525
49,4.0546193
50,3.1062055
51,1.9257203
52,5.1571026
53,3.2397513
54,3.9757333
55,3.8033743
56,3.8108833
57,1.9824482
58,2.7956896
59,4.99631
60,3.8324454
61,2.9806666
62,4.2400866
63,2.986345
64,5.3562856
65,3.5518005
66,3.8650982
67,2.1492407
68,3.1266396
69,4.0091662
70,4.930586
71,4.7573853
72,4.073075
73,3.8494732
74,3.5054202
75,3.4054656
76,4.810612
77,3.4117324
78,3.7300878
79,4.99662
80,3.6468875
81,3.6243665
82,3.5697432
83,2.1764963
84,4.0961223
85,3.2764566
86,2.9354486
87,2.9824288
88,3.670348
89,4.249949
90,3.2838845
91,4.843326
92,5.240176
93,5.3148713
94,3.9379995
95,4.5495315
96,2.9165058
97,4.169638
98,2.5247033
99,3.6805556
100,4.54457
101,4.5186763
102,2.5017009
103,4.7224813
104,4.560749
105,4.325458
106,3.925572
107,4.0723333
108,4.33488
109,4.197091
110,4.6837225
111,4.605084
112,3.3440428
113,4.128603
114,4.5083394
115,1.5000777
116,3.771545
117,3.3800821
118,2.6737573
119,4.1178455
120,3.8712852
121,2.7189996
122,4.6132545
123,2.8963218
124,3.0995889
125,4.693778
126,3.8946314
127,4.05161
128,2.7558665
129,4.5049133
130,2.7496958
131,4.145431
132,2.7513995
133,4.3769836
134,2.6013193
135,4.385152
136,4.5828075
137,4.238737
138,3.7561486
139,4.4554963
140,4.4531946
141,4.2664466
142,3.384293
143,4.1794543
144,4.0992274
145,4.8814216
146,2.6861436
147,4.220326
148,4.7245836
149,2.840005
150,4.2164006
151,3.053238
152,3.7007055
153,4.795078
154,3.4912405
155,4.174714
156,2.8496726
157,2.8725114
158,3.4750485
159,3.5184436
160,3.6998472
161,3.0892131
162,4.02
163,4.339827
164,4.1308813
165,2.6336002
166,4.5314565
167,4.6234403
168,4.2623243
169,3.1561096
170,2.653442
171,4.469453
172,4.3431854
173,3.3136435
174,3.9730265
175,4.5403934
176,3.8938472
177,4.0152407
178,3.193242
179,2.3202999
180,3.2247279
181,4.643071
182,4.1560845
183,3.2950234
184,5.0195003
185,2.9074535
186,4.0018835
187,4.491794
188,4.380072
189,3.5533817
190,2.627881
191,3.0673842
192,3.7366576
193,3.8949585
194,4.3947763
195,3.186558
196,5.032614
197,4.2228518
198,3.9413831
199,4.306223
200,4.8115187
201,3.8561177
202,4.458478
203,4.6890974
204,3.8421338
205,3.8307095
206,5.4692125
207,3.3397875
208,4.3879824
209,3.367238
210,2.3420289
211,3.9623604
212,2.558644
213,4.9283147
214,2.5627668
215,2.845157
216,3.3161755
217,5.16208
218,3.2763205
219,3.0536244
220,4.717607
221,4.5121827
222,2.8950942
223,4.239269
224,2.8527668
225,3.7819958
226,2.4676957
227,3.368368
228,4.6380444
229,5.448012
230,3.9685428
231,4.171423
232,5.3496027
233,3.8160775
234,3.391122
235,4.613971
236,4.148315
237,3.2406316
238,3.616153
239,4.615579
240,3.2822692
241,2.051223
242,2.995227
243,2.6760492
244,3.217711
245,3.5729105
246,3.7939966
247,4.400223
248,2.9507926
249,2.836938
250,3.727101
251,3.6855917
252,3.940099
253,3.8777606
254,3.7567158
255,2.878561
256,4.6286335
257,3.7141974
258,4.6223717
259,4.705819
260,4.811727
261,4.132458
262,4.337697
263,3.758903
264,4.957285
265,4.417803
266,3.1338494
267,2.283612
268,3.7971184
269,3.5208151
270,4.3498
271,1.6014205
272,2.9655118
273,4.469259
274,3.9758549
275,3.3373473
276,3.7626069
277,3.3805616
278,2.6662903
279,3.541791
280,3.3476899
281,4.030533
282,2.7113888
283,2.1366875
284,4.3455024
285,4.7078066
286,3.1350565
287,3.6745903
288,2.354533
289,4.1485243
290,4.1973386
291,4.415984
292,2.9017377
293,5.335944
294,3.2645175
295,3.8781164
296,4.0014334
297,3.2334783
298,4.2471023
299,4.1658187
300,3.7207682
301,4.5510683
