id,score
0,4.26695
1,4.2723126
2,2.751661
3,5.4850035
4,2.7607007
5,4.0435367
6,3.7359118
7,2.805912
8,3.8616261
9,2.875534
10,5.1532326
11,3.0523021
12,3.387939
13,2.5973535
14,4.6421537
15,3.685668
16,3.451821
17,3.90664
18,3.47836
19,4.3933086
20,3.7555878
21,3.5938208
22,3.5825236
23,3.5705426
24,3.7263482
25,2.5268254
26,3.9918654
27,3.335284
28,3.0707679
29,2.4873233
30,5.1546583
31,5.111307
32,4.6132946
33,2.9993536
34,3.0527732
35,5.345333
36,2.3206382
37,2.3722122
38,5.005139
39,3.4916697
40,3.039578
41,5.7742414
42,3.7366266
43,3.7082968
44,3.9191074
45,4.0205917
46,5.419628
47,4.170901
48,3.8040576
49,4.0295563
50,3.1172993
51,2.6194928
52,5.0455694
53,3.8179595
54,4.271785
55,3.7268634
56,3.738679
57,1.9936818
58,2.8458843
59,5.054694
60,4.2515497
61,3.0846913
62,4.2063932
63,2.9448416
64,5.424994
65,3.5463715
66,3.8808901
67,2.218407
68,2.9551618
69,3.8039885
70,4.949253
71,4.933297
72,4.039994
73,3.8225951
74,3.8981435
75,3.8093393
76,4.961879
77,3.2539418
78,3.9149418
79,5.034553
80,3.5426853
81,3.5284543
82,3.8047357
83,1.9615037
84,4.423577
85,3.3080406
86,3.1526463
87,2.8969307
88,3.6446154
89,4.281546
90,3.3045757
91,5.1190734
92,5.175794
93,5.3036237
94,4.1311355
95,4.4868984
96,3.087554
97,4.041433
98,2.539299
99,3.9870768
100,4.7577167
101,4.5712514
102,2.4997232
103,4.771207
104,3.97579
105,4.260283
106,3.9129534
107,4.2084513
108,4.3348413
109,4.3320975
110,4.6104627
111,4.9907084
112,3.3355381
113,3.9941204
114,4.4808702
115,1.5236098
116,3.5296118
117,3.090999
118,2.5137644
119,4.130564
120,4.1670804
121,2.647104
122,4.8147984
123,2.8124342
124,3.1095903
125,4.4807315
126,3.6800413
127,4.0008845
128,2.9953997
129,4.9457335
130,2.554294
131,4.030285
132,3.412273
133,4.2492013
134,2.7093747
135,4.427684
136,4.414513
137,4.4338346
138,3.7372801
139,4.466169
140,4.3687396
141,4.239084
142,3.1803184
143,3.8541858
144,4.246877
145,4.9324646
146,2.6769714
147,4.340947
148,4.74393
149,3.0117493
150,4.2175746
151,3.1604733
152,3.72504
153,4.845971
154,3.292348
155,3.9006898
156,2.4476693
157,3.0145597
158,3.4007792
159,3.3089364
160,3.820445
161,3.037834
162,4.3615975
163,4.554712
164,3.971439
165,3.010123
166,4.7283163
167,4.608444
168,4.5906453
169,3.015953
170,2.5815673
171,4.2289944
172,4.606476
173,3.3771434
174,3.8435647
175,4.4417434
176,3.913989
177,3.9264927
178,3.4862447
179,2.338394
180,3.2628052
181,4.7862344
182,4.786254
183,3.05169
184,4.766699
185,2.8044136
186,4.168442
187,4.3045936
188,5.2104077
189,3.537781
190,2.573502
191,3.4463656
192,3.871267
193,3.727295
194,4.4986777
195,3.333218
196,5.043718
197,4.189473
198,4.0741806
199,3.9889524
200,4.7294946
201,3.8345096
202,4.500169
203,4.606357
204,3.6987298
205,3.6182997
206,5.140371
207,3.8854477
208,4.3486977
209,3.5177922
210,1.1746026
211,4.0765524
212,2.4707057
213,5.174044
214,2.6780765
215,2.870509
216,3.2346807
217,4.829902
218,3.3381934
219,3.0009687
220,4.887044
221,4.606441
222,2.8932486
223,4.0525656
224,2.4374127
225,3.7984397
226,2.491263
227,3.357105
228,4.7084975
229,5.404186
230,3.825167
231,4.2095213
232,5.506024
233,3.8336523
234,3.541376
235,4.466143
236,4.562893
237,3.2011988
238,3.7143416
239,4.5223484
240,3.4233208
241,2.384744
242,3.1693385
243,2.6226661
244,3.6523707
245,3.46713
246,3.8043492
247,4.5805993
248,2.7052655
249,3.1196141
250,3.9349658
251,4.204833
252,4.049854
253,3.8644254
254,3.685226
255,2.7680862
256,4.5205283
257,3.7765913
258,4.7005734
259,4.565995
