id,score
0,2.625
1,2.625
2,2.625
3,2.625
4,2.625
5,2.625
6,2.625
7,2.625
8,2.625
9,2.625
10,2.625
11,2.625
12,2.625
13,2.625
14,2.625
15,2.625
16,2.625
17,2.625
18,2.625
19,2.625
20,2.625
21,2.625
22,2.625
23,2.625
24,2.625
25,2.625
26,2.625
27,2.625
28,2.625
29,2.625
30,2.625
31,2.625
32,2.625
33,2.625
34,2.625
35,2.625
36,2.625
37,2.625
38,2.625
39,2.625
40,2.625
41,2.625
42,2.625
43,2.625
44,2.625
45,2.625
46,2.625
47,2.625
48,2.625
49,2.625
50,2.625
51,2.625
52,2.625
53,2.625
54,2.625
55,2.625
56,2.625
57,2.625
58,2.625
59,2.625
60,2.625
61,2.625
62,2.625
63,2.625
64,2.625
65,2.625
66,2.625
67,2.625
68,2.625
69,2.625
70,2.625
71,2.625
72,2.625
73,2.625
74,2.625
75,2.625
76,2.625
77,2.625
78,2.625
79,2.625
80,2.625
81,2.625
82,2.625
83,2.625
84,2.625
85,2.625
86,2.625
87,2.625
88,2.625
89,2.625
90,2.625
91,2.625
92,2.625
93,2.625
94,2.625
95,2.625
96,2.625
97,2.625
98,2.625
99,2.625
100,2.625
101,2.625
102,2.625
103,2.625
104,2.625
105,2.625
106,2.625
107,2.625
108,2.625
109,2.625
110,2.625
111,2.625
112,2.625
113,2.625
114,2.625
115,2.625
116,2.625
117,2.625
118,2.625
119,2.625
120,2.625
121,2.625
122,2.625
123,2.625
124,2.625
125,2.625
126,2.625
127,2.625
128,2.625
129,2.625
130,2.625
131,2.625
132,2.625
133,2.625
134,2.625
135,2.625
136,2.625
137,2.625
138,2.625
139,2.625
140,2.625
141,2.625
142,2.625
143,2.625
144,2.625
145,2.625
146,2.625
147,2.625
148,2.625
149,2.625
150,2.625
151,2.625
152,2.625
153,2.625
154,2.625
155,2.625
156,2.625
157,2.625
158,2.625
159,2.625
160,2.625
161,2.625
162,2.625
163,2.625
164,2.625
165,2.625
166,2.625
167,2.625
168,2.625
169,2.625
170,2.625
171,2.625
172,2.625
173,2.625
174,2.625
175,2.625
176,2.625
177,2.625
178,2.625
179,2.625
180,2.625
181,2.625
182,2.625
183,2.625
184,2.625
185,2.625
186,2.625
187,2.625
188,2.625
189,2.625
190,2.625
191,2.625
192,2.625
193,2.625
194,2.625
195,2.625
196,2.625
197,2.625
198,2.625
199,2.625
200,2.625
201,2.625
202,2.625
203,2.625
204,2.625
205,2.625
206,2.625
207,2.625
208,2.625
209,2.625
210,2.625
211,2.625
212,2.625
213,2.625
214,2.625
215,2.625
216,2.625
217,2.625
218,2.625
219,2.625
220,2.625
221,2.625
222,2.625
223,2.625
224,2.625
225,2.625
226,2.625
227,2.625
