id,score
0,4.125
1,4.125
2,4.125
3,4.125
4,4.125
5,4.125
6,4.125
7,4.125
8,4.125
9,4.125
10,4.125
11,4.125
12,4.125
13,4.125
14,4.125
15,4.125
16,4.125
17,4.125
18,4.125
19,4.125
20,4.125
21,4.125
22,4.125
23,4.125
24,4.125
25,4.125
26,4.125
27,4.125
28,4.125
29,4.125
30,4.125
31,4.125
32,4.125
33,4.125
34,4.125
35,4.125
36,4.125
37,4.125
38,4.125
39,4.125
40,4.125
41,4.125
42,4.125
43,4.125
44,4.125
45,4.125
46,4.125
47,4.125
48,4.125
49,4.125
50,4.125
51,4.125
52,4.125
53,4.125
54,4.125
55,4.125
56,4.125
57,4.125
58,4.125
59,4.125
60,4.125
61,4.125
62,4.125
63,4.125
64,4.125
65,4.125
66,4.125
67,4.125
68,4.125
69,4.125
70,4.125
71,4.125
72,4.125
73,4.125
74,4.125
75,4.125
76,4.125
77,4.125
78,4.125
79,4.125
80,4.125
81,4.125
82,4.125
83,4.125
84,4.125
85,4.125
86,4.125
87,4.125
88,4.125
89,4.125
90,4.125
91,4.125
92,4.125
93,4.125
94,4.125
95,4.125
96,4.125
97,4.125
98,4.125
99,4.125
100,4.125
101,4.125
102,4.125
103,4.125
104,4.125
105,4.125
106,4.125
107,4.125
108,4.125
109,4.125
110,4.125
111,4.125
112,4.125
113,4.125
114,4.125
115,4.125
116,4.125
117,4.125
118,4.125
119,4.125
120,4.125
121,4.125
122,4.125
123,4.125
124,4.125
125,4.125
126,4.125
127,4.125
128,4.125
129,4.125
130,4.125
131,4.125
132,4.125
133,4.125
134,4.125
135,4.125
136,4.125
137,4.125
138,4.125
139,4.125
140,4.125
141,4.125
142,4.125
143,4.125
144,4.125
145,4.125
146,4.125
147,4.125
148,4.125
149,4.125
150,4.125
151,4.125
152,4.125
153,4.125
154,4.125
155,4.125
156,4.125
157,4.125
158,4.125
159,4.125
160,4.125
161,4.125
162,4.125
163,4.125
164,4.125
165,4.125
166,4.125
167,4.125
168,4.125
169,4.125
170,4.125
171,4.125
172,4.125
173,4.125
174,4.125
175,4.125
176,4.125
177,4.125
178,4.125
179,4.125
180,4.125
181,4.125
182,4.125
183,4.125
184,4.125
185,4.125
186,4.125
187,4.125
188,4.125
189,4.125
190,4.125
191,4.125
192,4.125
193,4.125
194,4.125
195,4.125
196,4.125
197,4.125
198,4.125
199,4.125
200,4.125
201,4.125
202,4.125
203,4.125
204,4.125
205,4.125
206,4.125
207,4.125
208,4.125
209,4.125
210,4.125
211,4.125
212,4.125
213,4.125
214,4.125
215,4.125
216,4.125
217,4.125
218,4.125
219,4.125
220,4.125
221,4.125
222,4.125
223,4.125
224,4.125
225,4.125
226,4.125
227,4.125
228,4.125
229,4.125
230,4.125
231,4.125
232,4.125
233,4.125
234,4.125
235,4.125
236,4.125
237,4.125
238,4.125
239,4.125
240,4.125
241,4.125
242,4.125
243,4.125
244,4.125
245,4.125
246,4.125
247,4.125
248,4.125
249,4.125
250,4.125
251,4.125
252,4.125
253,4.125
254,4.125
255,4.125
256,4.125
257,4.125
258,4.125
259,4.125
260,4.125
261,4.125
262,4.125
263,4.125
264,4.125
265,4.125
266,4.125
267,4.125
268,4.125
269,4.125
270,4.125
271,4.125
272,4.125
273,4.125
274,4.125
275,4.125
276,4.125
277,4.125
278,4.125
279,4.125
280,4.125
281,4.125
282,4.125
283,4.125
284,4.125
285,4.125
286,4.125
287,4.125
288,4.125
289,4.125
290,4.125
291,4.125
292,4.125
293,4.125
294,4.125
295,4.125
296,4.125
297,4.125
298,4.125
299,4.125
300,4.125
301,4.125
302,4.125
303,4.125
304,4.125
305,4.125
306,4.125
307,4.125
308,4.125
309,4.125
310,4.125
311,4.125
312,4.125
313,4.125
314,4.125
315,4.125
316,4.125
317,4.125
318,4.125
319,4.125
320,4.125
321,4.125
322,4.125
323,4.125
324,4.125
325,4.125
326,4.125
327,4.125
328,4.125
329,4.125
330,4.125
331,4.125
332,4.125
333,4.125
334,4.125
335,4.125
336,4.125
337,4.125
338,4.125
339,4.125
340,4.125
341,4.125
342,4.125
343,4.125
344,4.125
345,4.125
346,4.125
347,4.125
348,4.125
349,4.125
350,4.125
351,4.125
352,4.125
353,4.125
354,4.125
355,4.125
356,4.125
357,4.125
358,4.125
359,4.125
360,4.125
361,4.125
362,4.125
363,4.125
364,4.125
365,4.125
366,4.125
367,4.125
368,4.125
369,4.125
370,4.125
371,4.125
372,4.125
373,4.125
374,4.125
375,4.125
376,4.125
377,4.125
378,4.125
379,4.125
380,4.125
381,4.125
382,4.125
383,4.125
384,4.125
385,4.125
386,4.125
387,4.125
388,4.125
389,4.125
390,4.125
391,4.125
392,4.125
393,4.125
394,4.125
395,4.125
396,4.125
397,4.125
398,4.125
399,4.125
400,4.125
401,4.125
402,4.125
403,4.125
