id,score
0,2.0381554232804238
1,2.047155423280423
2,2.03682208994709
3,2.074933201058201
4,2.04582208994709
5,2.05082208994709
6,2.05082208994709
7,2.05082208994709
8,2.0521554232804236
9,2.05682208994709
10,2.047155423280423
11,2.0374887566137567
12,2.0416554232804236
13,2.04582208994709
14,2.05382208994709
15,2.05082208994709
16,2.0521554232804236
17,2.04682208994709
18,2.04582208994709
19,2.047155423280423
20,2.04582208994709
21,2.04582208994709
22,2.05682208994709
23,2.057849867724868
24,2.05082208994709
25,2.0441554232804235
26,2.052488756613757
27,2.04582208994709
28,2.0250165343915345
29,2.0559609788359787
30,2.083474867724868
31,2.05569708994709
32,2.0493637566137566
33,2.04582208994709
34,2.0399887566137567
35,2.05757208994709
36,2.04582208994709
37,2.05082208994709
38,2.043155423280423
39,2.05082208994709
40,2.062849867724868
41,2.0381554232804238
42,2.05082208994709
43,2.05082208994709
44,2.05082208994709
45,2.05082208994709
46,2.0405304232804236
47,2.0521554232804236
48,2.04582208994709
49,2.05082208994709
50,2.050960978835979
51,2.04582208994709
52,2.0521554232804236
53,2.062849867724868
54,2.05082208994709
55,2.04582208994709
56,2.04582208994709
57,2.05082208994709
58,2.024016534391534
59,2.0701415343915346
60,2.03882208994709
61,2.04582208994709
62,2.052488756613757
63,2.04582208994709
64,2.05569708994709
65,2.04582208994709
66,2.05082208994709
67,2.05082208994709
68,2.05082208994709
69,2.073599867724868
70,2.04882208994709
71,2.048599867724868
72,2.047488756613757
73,2.05082208994709
74,2.05082208994709
75,2.04582208994709
76,2.054363756613757
77,2.04582208994709
78,2.05082208994709
79,2.05082208994709
80,2.0399887566137567
81,2.0785998677248676
82,2.05082208994709
83,2.05082208994709
84,2.0785998677248676
85,2.0501554232804233
86,2.05082208994709
87,2.0451554232804234
88,2.0424887566137566
89,2.05082208994709
90,2.04582208994709
91,2.04882208994709
92,2.0580443121693124
93,2.071252645502646
94,2.04082208994709
95,2.05082208994709
96,2.05082208994709
97,2.025877645502645
98,2.057849867724868
99,2.050960978835979
100,2.052488756613757
101,2.0785998677248676
102,2.05082208994709
103,2.05082208994709
104,2.054030423280423
105,2.054363756613757
106,2.05082208994709
107,2.04582208994709
108,2.0521554232804236
109,2.05082208994709
110,2.04582208994709
111,2.04582208994709
112,2.05082208994709
113,2.0366554232804233
114,2.05082208994709
115,2.0491554232804234
116,2.05082208994709
117,2.04582208994709
118,2.04582208994709
119,2.04582208994709
120,2.05082208994709
121,2.0559609788359787
122,2.073599867724868
123,2.05082208994709
124,2.04582208994709
125,2.04582208994709
126,2.04582208994709
127,2.04582208994709
128,2.0441554232804235
129,2.05569708994709
130,2.0416554232804236
131,2.05457208994709
132,2.04582208994709
133,2.0723915343915347
134,2.05082208994709
135,2.04582208994709
136,2.083808201058201
137,2.04582208994709
138,2.0416554232804236
139,2.054363756613757
140,2.0491554232804234
141,2.04582208994709
142,2.05082208994709
143,2.05082208994709
144,2.0493637566137566
145,2.052488756613757
146,2.04582208994709
147,2.05082208994709
148,2.0577109788359786
149,2.05082208994709
150,2.057849867724868
151,2.04582208994709
152,2.05082208994709
153,2.047488756613757
154,2.04582208994709
155,2.05082208994709
156,2.0399887566137567
157,2.0333220899470903
158,2.05082208994709
159,2.04582208994709
160,2.04582208994709
161,2.05082208994709
162,2.0434887566137565
